$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
1,1,1,1,1,0,0,0,0,0,100,4998.51708984,1,3,1,0,0,0,0,0,1,0,1
0,1,1,1,1,0,1,1,1,1,99,4999.91015625,0,0,0,0,1,0,1,0,1,0,1
0,1,1,1,1,0,0,0,0,0,99,3999.91015625,3,0,0,3,3,0,1,0,1,0,1
1,1,1,1,1,0,0,0,0,0,99,4997.96435547,1,3,1,0,1,0,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,99,3998.05322266,1,3,3,0,1,0,1,0,1,0,0
1,0,1,1,1,0,0,0,0,0,99,3997.96435547,1,3,3,0,0,0,0,0,1,0,1
1,1,0,1,1,0,0,0,0,0,99,3997.96411133,1,3,1,0,0,0,0,0,1,0,1
1,1,1,0,1,0,0,0,0,0,99,3997.96655273,1,3,1,0,1,0,1,0,0,0,1
1,0,1,1,1,0,0,1,1,1,99,4997.96435547,1,3,1,0,0,0,2,0,1,0,1
1,1,0,1,1,0,0,0,1,1,99,4997.95214844,1,3,1,0,1,0,0,0,2,0,1
1,1,1,0,1,0,0,0,0,1,99,4997.02636719,1,3,1,0,1,0,0,0,0,0,2
1,0,1,1,1,0,0,1,1,0,98,3997.20019531,1,3,1,0,0,0,1,0,1,0,1
0,1,1,0,1,0,1,1,1,2,98,4998.88085938,0,0,0,0,1,0,1,0,2,0,2
1,0,1,1,0,0,0,0,0,0,98,2997.29711914,1,3,3,0,0,0,0,0,1,0,0
1,0,1,1,1,0,0,1,0,0,98,3997.19848633,1,3,3,0,0,0,0,0,1,0,1
0,1,1,1,1,0,1,1,0,0,98,3999.90136719,3,0,0,3,3,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,98,3996.17773438,1,3,3,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,2,2,98,4982.76464844,0,0,1,0,0,0,2,0,2,0,1
1,1,1,1,1,0,0,0,0,0,98,4997.19824219,1,3,1,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,1,1,1,98,3997.20068359,1,3,1,0,0,0,2,0,2,0,1
1,1,1,0,0,0,0,0,0,0,98,2997.29760742,1,3,1,0,0,0,1,0,0,0,0
1,1,0,0,1,0,0,0,1,1,98,3997.18823242,1,3,1,0,1,0,0,0,2,0,1
1,0,0,1,1,0,0,0,1,1,98,3997.19604492,1,3,1,0,0,0,0,0,1,0,1
1,1,0,0,1,0,0,0,1,2,98,4981.71289062,0,0,1,0,1,0,0,0,2,0,2
0,1,1,0,1,0,1,1,1,1,98,3999.90380859,0,0,0,0,1,0,1,0,2,0,1
1,1,0,1,0,0,0,0,1,1,98,3997.28295898,1,3,1,0,1,0,0,0,2,0,0
0,1,1,1,1,0,1,1,1,1,98,4999.90087891,0,0,0,0,1,0,1,0,1,0,1
0,0,1,1,1,0,0,1,1,1,98,3999.90136719,0,0,0,0,0,0,1,0,1,0,1
1,1,0,1,1,0,0,0,0,0,98,3997.19824219,1,3,1,0,0,0,0,0,1,0,1
1,1,1,0,1,0,0,0,0,1,98,4996.17724609,1,3,1,0,1,0,0,0,0,0,2
1,1,1,0,1,0,0,0,0,0,98,3997.20092773,1,3,1,0,1,0,1,0,0,0,1
1,1,0,1,1,0,0,0,1,1,98,4997.18212891,1,3,1,0,1,0,0,0,2,0,1
1,0,0,1,1,0,0,0,0,0,98,2997.19775391,1,3,3,0,0,0,0,0,1,0,1
0,1,1,1,0,0,0,0,0,0,98,2999.99902344,3,0,0,3,3,0,1,0,1,0,0
0,1,0,1,1,0,1,1,2,2,98,4999.88525391,0,0,0,0,1,0,2,0,2,0,1
1,1,0,0,1,0,0,0,0,0,98,2997.20141602,1,3,3,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,1,1,0,98,3999.90380859,3,0,0,3,1,0,1,3,3,0,1
1,1,1,0,0,0,0,0,0,1,98,3997.20019531,1,3,1,0,1,0,1,0,0,0,2
1,0,1,1,1,0,0,1,1,1,98,4997.19824219,1,3,1,0,0,0,2,0,1,0,1
1,0,1,0,1,0,0,0,0,0,98,2997.20117188,1,3,3,0,0,0,0,0,0,0,1
0,1,1,0,1,0,0,0,0,0,98,2999.90405273,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,1,1,1,98,3997.29614258,1,3,1,0,0,0,2,0,1,0,0
0,0,1,1,1,0,1,2,2,2,98,4999.90087891,0,0,0,0,2,0,1,0,1,0,1
0,1,1,1,0,0,1,1,1,1,98,3999.99926758,0,0,0,0,1,0,1,0,1,0,2
1,1,0,1,1,0,0,0,1,0,98,3997.18408203,1,3,1,0,1,0,0,3,3,0,1
1,0,0,1,1,0,0,1,1,1,98,3997.19799805,1,3,1,0,0,0,0,0,1,0,1
1,1,0,1,0,0,0,0,0,0,98,2997.29638672,1,3,3,3,3,0,0,0,1,0,0
0,1,1,1,1,0,0,0,0,0,98,3999.90112305,3,0,0,3,3,0,1,0,1,0,1
1,1,0,0,1,0,0,0,0,1,98,3996.17724609,1,3,1,0,1,0,0,0,0,0,2
0,1,1,0,1,0,0,0,0,1,98,3998.88085938,3,0,0,3,3,0,1,0,0,0,1
0,0,1,1,1,0,1,1,1,1,98,3999.90136719,0,0,0,0,0,0,1,0,1,0,1
0,1,1,1,1,0,1,0,0,0,98,3999.90112305,3,0,0,3,3,0,1,0,1,0,1
0,1,0,1,1,0,0,0,1,1,98,3999.89892578,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,1,0,0,0,0,0,98,3997.19848633,1,3,3,0,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,1,2,98,4990.53027344,0,0,1,0,0,0,2,0,2,0,2
0,1,0,1,1,0,1,1,1,1,98,3999.90136719,3,0,0,3,1,0,0,0,1,0,1
0,0,1,1,1,0,0,0,0,0,98,2999.89868164,5,0,0,0,0,3,3,0,1,0,1
0,1,0,1,1,0,0,0,0,0,98,2999.90136719,3,0,0,3,3,0,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,98,3997.29614258,1,3,1,3,1,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,0,97,3996.13989258,1,3,1,0,1,0,1,0,0,0,1
1,0,0,1,1,0,0,1,1,1,97,3996.13696289,1,3,1,0,0,0,0,0,1,0,1
1,0,1,1,0,0,0,1,1,1,97,3996.24487305,1,3,1,0,0,0,2,0,0,0,0
0,0,1,1,0,0,0,0,0,0,97,1999.99865723,5,0,0,0,0,3,3,0,1,0,0
0,0,1,1,1,0,1,1,0,0,97,2999.89135742,5,0,0,0,0,3,3,0,1,0,1
0,0,1,1,1,0,1,1,1,0,97,2999.89453125,0,0,0,0,0,0,1,0,1,0,1
0,0,1,1,1,0,1,0,0,0,97,2999.88818359,5,0,0,0,0,3,3,0,1,0,1
1,1,0,0,0,0,0,0,0,1,97,2996.14038086,1,3,1,0,0,0,0,0,0,0,2
1,0,1,0,0,0,0,1,1,2,97,3988.43432617,0,0,1,0,0,0,2,0,2,0,2
0,1,1,0,1,0,1,1,1,2,97,4998.78027344,0,0,0,0,1,0,2,0,2,0,2
1,0,0,1,1,0,0,1,1,0,97,2996.13989258,1,3,3,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,97,2996.24584961,1,3,3,0,0,3,3,0,1,0,0
0,1,0,0,1,0,0,0,1,2,97,3998.76171875,0,0,0,0,1,0,0,0,2,0,2
1,1,0,1,0,0,0,0,1,0,97,2996.22387695,1,3,1,0,1,0,0,3,3,0,0
0,1,0,0,1,0,0,0,1,1,97,2999.89404297,0,0,0,0,1,0,0,0,2,0,1
1,0,0,1,1,0,0,1,2,1,97,3977.35229492,0,0,1,0,0,0,2,0,2,0,1
1,1,1,0,0,0,0,0,0,0,97,2996.24633789,1,3,1,0,1,0,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,97,1996.24645996,1,3,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,1,97,3996.12280273,1,3,1,0,1,0,0,0,2,0,1
0,0,1,1,1,0,1,1,1,1,97,3999.89135742,0,0,0,0,0,0,1,0,1,0,1
1,0,1,1,0,0,0,1,0,0,97,2996.24389648,1,3,3,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,1,97,2999.88842773,0,0,0,0,0,0,0,0,1,0,1
0,1,0,1,1,0,0,0,1,1,97,3999.88842773,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,1,0,0,0,1,0,97,2996.10961914,1,3,1,0,1,0,0,0,0,0,1
1,0,1,1,0,0,0,1,1,0,97,2996.24462891,1,3,1,0,0,0,1,0,1,0,0
1,0,0,1,1,0,0,1,0,0,97,2996.13574219,1,3,3,0,0,0,0,0,1,0,1
0,0,1,1,1,0,0,1,1,1,97,3999.89135742,0,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,1,1,1,1,97,2999.99926758,0,0,0,0,1,0,0,0,1,0,2
0,0,0,1,1,0,1,1,2,2,97,3999.88842773,0,0,0,0,0,0,0,0,1,0,1
0,1,0,1,1,0,1,1,2,2,97,4999.87011719,0,0,0,0,1,0,2,0,2,0,1
0,0,1,1,1,0,0,1,1,0,97,2999.89453125,0,0,0,0,0,0,1,0,1,0,1
0,0,1,1,1,0,0,0,0,0,97,2999.88818359,5,0,0,0,0,3,3,0,1,0,1
0,1,1,0,1,0,1,1,0,1,97,3998.78100586,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,0,0,0,97,3996.13745117,1,3,3,0,0,0,0,0,1,0,1
0,1,0,1,1,0,1,1,1,1,97,3999.89135742,3,0,0,3,1,0,0,0,1,0,1
0,1,0,1,1,0,0,0,1,0,97,2999.89379883,3,0,0,3,1,0,0,3,1,0,1
0,1,0,1,1,0,1,1,1,0,97,2999.89453125,3,0,0,3,3,0,0,3,3,0,1
0,1,0,0,1,0,1,1,1,2,97,3998.78076172,0,0,0,0,1,0,2,0,2,0,2
0,1,0,1,0,0,0,0,0,0,97,1999.99914551,3,0,0,3,3,0,0,0,1,0,0
0,0,0,1,1,0,0,1,1,1,97,2999.89160156,0,0,0,0,0,0,0,0,1,0,1
0,1,0,1,1,0,1,1,0,0,97,2999.89135742,3,0,0,3,3,0,0,0,1,0,1
0,1,1,0,1,0,0,0,0,1,97,3998.78051758,3,0,0,3,3,0,1,0,0,0,1
0,1,1,0,1,0,1,1,0,0,97,2999.89453125,3,0,0,3,3,3,3,0,0,0,1
0,0,1,0,1,0,1,1,1,2,97,3998.78076172,0,0,0,0,0,0,1,0,2,0,1
0,1,0,0,1,0,1,1,1,1,97,2999.89477539,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,1,97,2998.78100586,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,1,0,1,0,0,0,97,2999.89135742,3,0,0,3,3,0,0,0,1,0,1
0,1,0,1,0,0,0,0,1,1,97,2999.99902344,0,0,0,0,0,0,0,0,1,0,2
0,1,1,0,0,0,1,1,1,2,97,3999.89404297,0,0,0,0,1,0,2,0,2,0,2
0,1,1,0,1,0,1,0,0,0,97,2999.89453125,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,1,0,1,0,1,1,97,3999.88842773,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,0,0,1,1,1,1,97,2999.99951172,0,0,0,0,1,0,1,0,2,0,0
0,0,0,1,1,0,0,1,2,2,97,3999.88842773,0,0,0,0,0,0,0,0,1,0,1
0,1,0,1,1,0,0,0,0,0,97,2999.89135742,3,0,0,3,3,0,0,0,1,0,1
1,0,1,0,1,0,0,1,1,0,97,2996.13989258,1,3,1,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,1,1,97,3996.22680664,1,3,1,0,1,0,0,0,2,0,0
0,1,1,0,0,0,0,0,0,1,97,2999.89453125,0,0,0,0,0,0,0,0,0,0,2
0,1,1,0,1,0,1,1,1,1,97,3999.89428711,0,0,0,0,1,0,1,0,2,0,1
0,0,1,1,1,0,0,1,0,0,97,2999.89135742,5,0,0,0,0,3,3,0,1,0,1
0,0,0,1,1,0,1,1,1,1,97,2999.89160156,0,0,0,0,0,0,0,0,1,0,1
1,1,1,0,1,0,0,0,0,1,97,4995.02490234,1,3,1,0,1,0,0,0,0,0,2
0,0,1,0,1,0,0,1,1,1,97,2999.89453125,0,0,0,0,0,0,1,0,2,0,1
1,0,1,1,1,0,0,1,1,1,97,4996.13671875,1,3,1,0,0,0,2,0,1,0,1
1,1,1,0,0,0,0,0,0,1,97,3996.13867188,1,3,1,0,1,0,1,0,0,0,2
0,0,1,0,1,0,1,1,1,1,97,2999.89453125,0,0,0,0,0,0,1,0,2,0,1
0,0,1,1,0,0,1,2,2,2,97,3999.99902344,0,0,0,0,2,0,1,0,1,0,2
0,1,1,0,0,0,0,0,0,0,97,1999.99963379,3,0,0,3,1,3,1,0,0,0,0
1,0,1,1,1,0,0,1,1,0,97,3996.13964844,1,3,1,0,0,0,1,0,1,0,1
1,1,0,1,1,0,0,0,0,0,97,3996.13720703,1,3,1,0,0,0,0,0,1,0,1
0,1,0,1,1,0,1,1,2,1,97,3999.87719727,0,0,0,0,1,0,2,0,2,0,1
0,1,1,0,1,0,0,0,0,0,97,2999.89453125,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,2,97,4976.19335938,0,0,1,0,1,0,0,0,2,0,2
1,1,0,1,1,0,0,0,1,0,97,3996.1171875,1,3,1,0,1,0,0,3,3,0,1
1,0,0,1,1,0,0,1,2,2,97,4977.34277344,0,0,1,0,0,0,2,0,2,0,1
1,0,1,1,1,0,0,1,0,0,97,3996.13745117,1,3,3,0,0,0,0,0,1,0,1
0,1,1,0,1,0,1,1,1,0,97,2999.89404297,3,0,0,3,1,0,1,0,0,0,1
1,0,1,0,1,0,0,1,0,0,97,2996.13989258,1,3,3,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,1,1,97,4996.11523438,1,3,1,0,1,0,0,0,2,0,1
1,1,0,1,0,0,0,0,0,0,97,2996.24414062,1,3,3,3,3,0,0,0,1,0,0
0,1,1,0,1,0,1,0,0,1,97,3998.78076172,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0,0,0,1,1,1,97,2999.99926758,0,0,0,0,0,0,1,0,1,0,2
1,0,0,1,0,0,0,0,0,0,97,1996.24401855,1,3,3,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,1,2,2,97,3977.45654297,0,0,1,0,0,0,2,0,2,0,2
1,0,0,1,1,0,0,0,1,1,97,3996.13452148,1,3,1,0,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,97,2998.77880859,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,97,2995.02587891,1,3,1,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,1,1,1,97,3996.13964844,1,3,1,0,0,0,1,0,2,0,1
0,1,1,1,0,0,0,0,0,0,97,2999.99902344,3,0,0,3,3,3,1,0,1,0,0
0,1,1,1,1,0,1,1,1,1,97,4999.890625,0,0,0,0,1,0,1,0,1,0,1
1,0,1,0,0,0,0,0,0,0,97,1996.24609375,1,3,1,0,0,3,3,0,0,0,0
1,0,1,0,1,0,0,1,1,2,97,4987.31738281,0,0,1,0,0,0,2,0,2,0,2
0,0,1,0,1,0,1,2,2,2,97,3999.89428711,0,0,0,0,2,0,1,0,2,0,1
0,0,0,1,1,0,0,0,0,0,97,1999.78918457,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,0,97,1999.89416504,0,0,0,0,0,0,1,0,0,0,1
0,1,1,1,0,0,1,1,1,1,97,3999.99902344,0,0,0,0,1,0,1,0,1,0,2
0,1,1,1,1,0,1,0,0,0,97,3999.89111328,3,0,0,3,3,0,1,0,1,0,1
0,0,1,1,0,0,1,1,1,1,97,2999.99926758,0,0,0,0,0,0,1,0,1,0,2
1,0,0,0,1,0,0,1,2,2,97,3977.35229492,0,0,1,0,0,0,2,0,2,0,1
0,1,1,1,0,0,1,0,0,0,97,2999.99902344,3,0,0,3,3,3,1,0,1,0,0
1,0,0,1,0,0,0,0,1,1,97,2996.24536133,1,3,1,0,0,0,0,0,1,0,2
1,0,0,0,1,0,0,0,0,0,97,1996.13964844,1,3,1,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,1,0,97,2996.14013672,1,3,1,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,97,2996.14013672,1,3,1,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,0,0,0,97,2996.14013672,1,3,3,0,0,0,0,0,0,0,1
0,1,1,1,0,0,1,1,1,0,97,2999.99951172,3,0,0,3,1,0,1,3,3,0,0
1,1,0,0,1,0,0,0,0,0,97,2996.14086914,1,3,3,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,1,1,0,97,3999.89404297,3,0,0,3,1,0,1,3,3,0,1
1,1,1,1,1,0,0,0,0,0,97,4996.13720703,1,3,1,3,1,0,1,0,1,0,1
1,0,0,1,1,0,0,0,0,0,97,2996.13574219,1,3,3,0,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,97,3995.02636719,1,3,3,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,1,0,1,97,3995.02661133,1,3,1,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,1,0,0,97,3999.89135742,3,0,0,3,3,0,0,0,1,0,1
0,1,1,1,0,0,1,1,0,0,97,2999.99926758,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,2,2,2,97,4999.890625,0,0,0,0,2,0,1,0,1,0,1
1,0,0,0,1,0,0,1,1,2,97,3987.31518555,0,0,1,0,0,0,2,0,2,0,2
1,0,0,0,1,0,0,0,1,2,97,3976.22241211,0,0,1,0,0,0,0,0,2,0,2
0,0,1,1,1,0,1,2,2,1,97,3999.89428711,0,0,0,0,2,0,1,0,2,0,1
0,1,1,1,1,0,0,0,0,0,97,3999.89111328,3,0,0,3,3,0,1,0,1,0,1
0,0,1,1,1,0,1,2,1,1,97,3999.89160156,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,97,2996.14013672,1,3,3,0,0,0,0,0,0,0,2
1,0,1,0,0,0,0,1,1,1,97,2996.24511719,1,3,1,0,0,0,2,0,2,0,2
0,1,0,0,1,0,0,0,0,0,97,1999.89453125,3,0,0,3,1,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,1,97,3995.02490234,1,3,1,0,1,0,0,0,0,0,2
0,1,0,0,1,0,1,1,2,2,97,3999.87719727,0,0,0,0,1,0,2,0,2,0,1
0,0,0,1,1,0,1,2,2,2,97,3999.89160156,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,1,1,97,2996.22900391,1,3,1,0,1,0,0,0,2,0,0
0,1,0,1,0,0,1,1,2,2,97,3999.98193359,0,0,0,0,1,0,2,0,2,0,2
1,0,0,1,0,0,0,1,1,1,97,2996.24438477,1,3,1,0,0,0,0,0,1,0,2
1,0,0,0,1,0,0,1,1,1,97,2996.13989258,1,3,3,0,0,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,97,3996.24438477,1,3,1,3,1,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,2,97,3998.78076172,0,0,0,0,0,0,1,0,2,0,1
1,1,0,0,0,0,0,0,1,2,97,3977.31201172,0,0,1,0,1,0,0,0,2,0,2
0,1,1,0,0,0,1,0,0,1,96,2999.8840332,0,0,0,0,0,0,0,0,0,0,2
0,1,0,0,0,0,1,1,2,2,96,2999.97631836,0,0,0,0,1,0,2,0,2,0,2
0,0,0,1,1,0,0,1,2,1,96,2999.88354492,0,0,0,0,0,0,2,0,1,0,1
1,0,0,0,1,0,0,0,1,2,96,3969.05834961,0,0,1,0,0,0,0,0,2,0,2
0,1,0,1,1,0,1,0,1,1,96,3999.87670898,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,1,0,1,1,0,0,96,2999.8840332,3,0,0,3,3,3,3,0,0,0,1
0,1,0,1,1,0,1,1,0,0,96,2999.88037109,3,0,0,3,3,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,96,4994.66601562,1,3,1,3,1,0,1,0,1,0,1
0,1,0,1,0,0,0,0,1,0,96,1999.99963379,3,0,0,3,1,0,0,3,1,0,0
0,1,0,1,1,0,1,1,2,0,96,2999.8215332,7,0,0,0,1,0,0,3,3,0,1
0,0,0,0,1,0,0,1,1,1,96,1999.88415527,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,96,1994.66943359,1,3,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,1,96,1999.88366699,0,0,0,0,0,0,0,0,2,0,1
0,1,1,0,0,0,1,1,0,1,96,2999.8840332,0,0,0,0,1,0,0,0,0,0,2
0,1,1,0,1,0,1,0,0,1,96,3998.67163086,0,0,0,0,0,0,1,0,0,0,1
0,1,1,1,1,0,0,0,0,0,96,3999.87988281,3,0,0,3,3,0,1,0,1,0,1
0,1,0,1,1,0,1,0,1,0,96,2999.88354492,3,0,0,3,1,0,0,3,1,0,1
0,0,0,0,1,0,0,1,1,2,96,2998.671875,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,1,0,0,96,2994.66967773,1,3,3,0,0,0,0,0,0,0,1
0,1,1,0,1,0,1,1,1,0,96,2999.88354492,3,0,0,3,1,0,1,0,0,0,1
1,0,0,0,1,0,0,1,0,0,96,1994.66943359,1,3,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,1,1,2,96,2999.88378906,0,0,0,0,1,0,2,0,2,0,2
0,1,0,1,0,0,0,0,0,0,96,1999.99902344,3,0,0,3,3,0,0,0,1,0,0
1,0,0,1,1,0,0,1,2,2,96,4970.27636719,0,0,1,0,0,0,2,0,2,0,1
0,0,0,1,1,0,0,1,1,1,96,2999.88061523,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,1,0,1,1,0,1,96,3998.671875,3,0,0,3,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,1,0,96,1994.66943359,1,3,1,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,0,0,0,96,3999.87988281,3,0,0,3,3,0,1,0,1,0,1
1,0,0,0,1,0,0,1,1,2,96,3982.95581055,0,0,1,0,0,0,2,0,2,0,2
0,1,0,0,1,0,0,0,1,0,96,1999.8840332,3,0,0,3,1,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,96,1999.8840332,3,0,0,3,1,0,0,0,0,0,1
0,1,0,1,1,0,1,1,1,0,96,2999.8840332,3,0,0,3,3,0,0,3,3,0,1
0,0,1,0,1,0,0,1,1,2,96,3998.67163086,0,0,0,0,0,0,1,0,2,0,1
0,1,1,0,0,0,1,0,0,0,96,1999.99963379,3,0,0,3,1,3,1,0,0,0,0
1,0,0,0,1,0,0,0,0,1,96,2993.45654297,1,3,3,0,0,0,0,0,0,0,1
0,1,0,0,1,0,1,1,1,1,96,2999.88427734,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,1,0,0,96,3999.88037109,3,0,0,3,3,0,0,0,1,0,1
0,1,1,0,0,0,1,1,0,0,96,1999.99963379,3,0,0,3,1,3,1,0,0,0,0
1,0,1,0,1,0,0,1,1,2,96,4982.95800781,0,0,1,0,0,0,2,0,2,0,2
1,0,0,0,1,0,0,1,1,0,96,1994.66943359,1,3,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,1,1,1,96,1999.99975586,3,0,0,3,1,0,2,0,2,0,2
1,0,0,0,1,0,0,0,1,1,96,2994.66943359,1,3,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,1,2,96,3998.67163086,0,0,0,0,0,0,1,0,2,0,1
1,0,0,0,1,0,0,1,2,2,96,3970.28588867,0,0,1,0,0,0,2,0,2,0,1
0,1,0,1,1,0,1,1,1,1,96,3999.88037109,3,0,0,3,1,0,0,0,1,0,1
0,1,1,0,0,0,0,0,0,1,96,2999.8840332,0,0,0,0,0,0,0,0,0,0,2
1,0,0,0,1,0,0,1,1,1,96,2994.66967773,1,3,3,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,1,96,3994.66796875,1,3,1,0,1,0,1,0,0,0,2
0,1,0,1,1,0,1,1,2,1,96,3999.86035156,0,0,0,0,1,0,2,0,2,0,1
0,0,1,1,0,0,1,0,0,0,96,1999.99841309,5,0,0,0,0,3,3,0,1,0,0
1,1,0,1,0,0,0,0,1,0,96,2994.75537109,1,3,1,0,1,0,0,3,3,0,0
0,1,0,0,1,0,0,0,1,2,96,3998.64599609,0,0,0,0,1,0,0,0,2,0,2
0,0,1,0,1,0,1,1,1,1,96,2999.8840332,0,0,0,0,0,0,1,0,2,0,1
0,1,0,0,1,0,1,1,0,1,96,2998.671875,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,2,2,2,96,2999.88427734,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,1,0,0,96,2994.78393555,1,3,3,0,0,0,0,0,1,0,0
0,1,1,0,1,0,1,1,1,2,96,4998.67089844,0,0,0,0,1,0,2,0,2,0,2
0,1,1,0,1,0,1,1,1,1,96,3999.88378906,0,0,0,0,1,0,1,0,2,0,1
1,1,0,0,0,0,0,0,1,2,96,3970.23388672,0,0,1,0,1,0,0,0,2,0,2
0,0,0,0,1,0,1,1,1,2,96,2998.671875,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,1,0,0,96,1999.76831055,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,0,0,0,0,0,0,96,1999.99841309,5,0,0,0,0,3,3,0,1,0,0
0,0,0,1,1,0,0,0,0,0,96,1999.76831055,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,0,0,1,1,0,0,96,1999.99902344,5,0,0,0,0,3,3,0,1,0,0
1,0,1,1,0,0,0,1,1,0,96,2994.78466797,1,3,1,0,0,0,1,0,1,0,0
0,0,1,0,0,0,1,1,1,2,96,2999.8840332,0,0,0,0,0,0,1,0,2,0,2
0,0,0,1,1,0,0,0,1,0,96,1999.88366699,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,1,1,96,2994.76367188,1,3,1,0,1,0,0,0,2,0,0
1,0,0,1,1,0,0,1,1,1,96,3994.66625977,1,3,1,0,0,0,0,0,1,0,1
0,1,1,0,0,0,1,1,1,0,96,1999.99926758,3,0,0,3,1,0,1,0,0,0,0
1,0,1,1,0,0,0,1,1,1,96,3994.78491211,1,3,1,0,0,0,2,0,0,0,0
1,1,0,0,0,0,0,0,0,0,96,1994.78649902,1,3,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,2,2,96,2999.88354492,0,0,0,0,0,0,0,0,2,0,1
0,1,0,0,1,0,1,1,0,0,96,1999.8840332,3,0,0,3,1,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,1,96,2994.66967773,1,3,1,0,0,0,0,0,0,0,2
0,0,1,1,0,0,0,1,0,0,96,1999.99902344,5,0,0,0,0,3,3,0,1,0,0
1,0,0,1,1,0,0,1,1,0,96,2994.66967773,1,3,3,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,0,0,96,1999.88366699,0,0,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,0,0,1,0,96,1994.74450684,1,3,1,0,1,0,0,0,0,0,0
0,0,1,1,0,0,0,1,1,0,96,1999.99975586,0,0,0,0,0,0,1,0,1,0,0
